,Fp1,FT9,Oz,FT10,F4,Fp2,AF7,AF8
Fp1,0.3786764705882353,0.11029411764705882,0.3805147058823529,0.0,0.08455882352941177,0.0,0.04595588235294118,0.0
FT9,0.08541973490427099,0.711340206185567,0.19734904270986744,0.0,0.0,0.0,0.005891016200294551,0.0
Oz,0.18173836698858647,0.11940298507462686,0.5759438103599649,0.0,0.07023705004389816,0.030728709394205442,0.021949078138718173,0.0
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F4,0.19123505976095617,0.0,0.32669322709163345,0.0,0.4820717131474104,0.0,0.0,0.0
Fp2,0.0,0.0,0.5072463768115942,0.0,0.0,0.4927536231884058,0.0,0.0
AF7,0.3125,0.075,0.3125,0.0,0.0,0.0,0.3,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
