,Fp1,FT9,TP9,Oz,O2,F4,Fp2,AF8
Fp1,0.4754440961337513,0.0,0.0,0.009404388714733543,0.0,0.2936259143155695,0.15151515151515152,0.07001044932079414
FT9,0.0,0.757871878393051,0.0,0.1454940282301846,0.02823018458197611,0.06840390879478828,0.0,0.0
TP9,0.0,0.0,0.5311791383219955,0.0,0.0017006802721088435,0.1836734693877551,0.11904761904761904,0.16439909297052155
Oz,0.011608623548922056,0.22553897180762852,0.0,0.5406301824212272,0.0,0.0,0.2222222222222222,0.0
O2,0.0,0.05128205128205128,0.0018315018315018315,0.0,0.9468864468864469,0.0,0.0,0.0
F4,0.1333021515434986,0.02853133769878391,0.15154349859681945,0.0,0.0,0.4892422825070159,0.0,0.19738072965388212
Fp2,0.1432865731462926,0.0,0.20841683366733466,0.13627254509018036,0.001002004008016032,0.0,0.5110220440881763,0.0
AF8,0.05172413793103448,0.0,0.2143928035982009,0.0,0.0,0.3193403298350825,0.0,0.41454272863568215
