,Fp1,FT9,FT10,Fp2,AF7,AF3,AF8,AF4
Fp1,0.36419753086419754,0.0,0.0,0.3271604938271605,0.30864197530864196,0.0,0.0,0.0
FT9,0.0,0.24603174603174602,0.25396825396825395,0.0,0.0,0.25396825396825395,0.0,0.24603174603174602
FT10,0.0,0.20063694267515925,0.34076433121019106,0.0,0.0,0.25477707006369427,0.0,0.20382165605095542
Fp2,0.33986928104575165,0.0,0.0,0.3333333333333333,0.32679738562091504,0.0,0.0,0.0
AF7,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
AF3,0.0,0.2202797202797203,0.28321678321678323,0.0,0.0,0.2727272727272727,0.0,0.22377622377622378
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.23412698412698413,0.25793650793650796,0.0,0.0,0.25793650793650796,0.0,0.25
