,entorhinal-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.37209302325581395,0.0,0.0,0.3488372093023256,0.0,0.11627906976744186,0.0,0.16279069767441862
frontalpole-lh,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0
frontalpole-rh,0.0,0.0,0.29411764705882354,0.0,0.35294117647058826,0.0,0.17647058823529413,0.17647058823529413
inferiortemporal-lh,0.3953488372093023,0.0,0.0,0.37209302325581395,0.0,0.09302325581395349,0.0,0.13953488372093023
parsorbitalis-rh,0.0,0.01639344262295082,0.09836065573770492,0.0,0.45901639344262296,0.06557377049180328,0.22950819672131148,0.13114754098360656
rostralanteriorcingulate-lh,0.1,0.0,0.0,0.06666666666666667,0.2,0.3,0.03333333333333333,0.3
rostralanteriorcingulate-rh,0.03333333333333333,0.1,0.03333333333333333,0.03333333333333333,0.3333333333333333,0.0,0.4666666666666667,0.0
temporalpole-lh,0.06,0.0,0.1,0.04,0.24,0.18,0.04,0.34
