,caudalanteriorcingulate-rh,entorhinal-rh,frontalpole-lh,frontalpole-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-rh,0.46875,0.0,0.03125,0.5,0.0,0.0,0.0,0.0
entorhinal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.09090909090909091,0.0,0.6363636363636364,0.15151515151515152,0.0,0.06060606060606061,0.06060606060606061,0.0
frontalpole-rh,0.3050847457627119,0.0,0.03389830508474576,0.6610169491525424,0.0,0.0,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.3157894736842105,0.0,0.0,0.42105263157894735,0.2631578947368421,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.21052631578947367,0.0,0.0,0.21052631578947367,0.5789473684210527,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
