,entorhinal-lh,fusiform-lh,insula-lh,lateralorbitofrontal-lh,parsorbitalis-rh,supramarginal-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.48936170212765956,0.0,0.06382978723404255,0.06382978723404255,0.0,0.0,0.2765957446808511,0.10638297872340426
fusiform-lh,0.0,0.7647058823529411,0.19607843137254902,0.0,0.0,0.0,0.0392156862745098,0.0
insula-lh,0.05405405405405406,0.10810810810810811,0.6351351351351351,0.10810810810810811,0.0,0.0,0.06756756756756757,0.02702702702702703
lateralorbitofrontal-lh,0.04854368932038835,0.0,0.038834951456310676,0.5533980582524272,0.0,0.0,0.1941747572815534,0.1650485436893204
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.9830508474576272,0.01694915254237288,0.0,0.0
supramarginal-rh,0.0,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091,0.0,0.0
temporalpole-lh,0.13445378151260504,0.03361344537815126,0.025210084033613446,0.16806722689075632,0.0,0.0,0.5462184873949579,0.09243697478991597
temporalpole-rh,0.1188118811881188,0.0,0.04950495049504951,0.1188118811881188,0.0,0.0,0.1188118811881188,0.594059405940594
