,Fp1,P8,TP10,AF7,AFz,PO8,P6,TP8
Fp1,0.5263157894736842,0.0,0.10526315789473684,0.0,0.0,0.12280701754385964,0.12280701754385964,0.12280701754385964
P8,0.0,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
TP10,0.20512820512820512,0.0,0.1794871794871795,0.0,0.0,0.20512820512820512,0.20512820512820512,0.20512820512820512
AF7,0.0,0.11764705882352941,0.0,0.8823529411764706,0.0,0.0,0.0,0.0
AFz,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
PO8,0.225,0.0,0.175,0.0,0.0,0.2,0.2,0.2
P6,0.225,0.0,0.175,0.0,0.0,0.2,0.2,0.2
TP8,0.225,0.0,0.175,0.0,0.0,0.2,0.2,0.2
