,Fp1,P8,TP10,PO8,P6,TP8,AF4,F2
Fp1,0.33962264150943394,0.03773584905660377,0.05660377358490566,0.05660377358490566,0.09433962264150944,0.05660377358490566,0.3584905660377358,0.0
P8,0.0,0.53125,0.0,0.0,0.0,0.0,0.0,0.46875
TP10,0.08,0.0,0.18,0.18,0.2,0.18,0.08,0.1
PO8,0.08,0.0,0.18,0.18,0.2,0.18,0.08,0.1
P6,0.13333333333333333,0.016666666666666666,0.15,0.15,0.2,0.15,0.11666666666666667,0.08333333333333333
TP8,0.08,0.0,0.18,0.18,0.2,0.18,0.08,0.1
AF4,0.34615384615384615,0.038461538461538464,0.057692307692307696,0.057692307692307696,0.07692307692307693,0.057692307692307696,0.36538461538461536,0.0
F2,0.0,0.1780821917808219,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0,0.4931506849315068
