,Fp1,FT9,P8,TP10,AFz,PO8,P6,TP8
Fp1,0.3149113660062565,0.014598540145985401,0.14181438998957246,0.06882168925964546,0.25443169968717416,0.0667361835245047,0.072992700729927,0.06569343065693431
FT9,0.012711864406779662,0.375,0.09004237288135593,0.11864406779661017,0.05190677966101695,0.11864406779661017,0.11546610169491525,0.11758474576271187
P8,0.18922852983988356,0.12663755458515283,0.5109170305676856,0.0,0.17321688500727803,0.0,0.0,0.0
TP10,0.03848431024274719,0.06690349319123742,0.0,0.2107756068679692,0.055654233274126705,0.2107756068679692,0.20899940793368857,0.20840734162226168
AFz,0.21484716157205241,0.0462882096069869,0.11266375545851529,0.0794759825327511,0.3056768558951965,0.08034934497816594,0.08209606986899563,0.07860262008733625
PO8,0.03784742755765819,0.06682436428149024,0.0,0.21052631578947367,0.056179775280898875,0.2117090479006505,0.20816085156712005,0.20875221762270846
P6,0.04139562389118864,0.06505026611472502,0.0,0.20934358367829686,0.05736250739207569,0.20875221762270846,0.2111176818450621,0.20697811945594322
TP8,0.03745541022592152,0.06658739595719382,0.0,0.21105826397146255,0.055291319857312726,0.2116527942925089,0.20927467300832342,0.20868014268727705
