,Fp1,TP9,FT10,Fp2,AF7,FC3,F6,AF8
Fp1,0.648766328011611,0.0,0.0,0.35123367198838895,0.0,0.0,0.0,0.0
TP9,0.0,0.4943820224719101,0.5056179775280899,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.22167487684729065,0.7783251231527094,0.0,0.0,0.0,0.0,0.0
Fp2,0.5020746887966805,0.0,0.0,0.4979253112033195,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
