,Fp1,F7,FT9,CP1,Fp2,AF7,FC3,AF8
Fp1,0.5536992840095465,0.0,0.0,0.0,0.43943914081145585,0.006861575178997614,0.0,0.0
F7,0.0,0.5509104898691972,0.24621697871249038,0.0,0.0,0.20287253141831238,0.0,0.0
FT9,0.0,0.20744225834046193,0.5438408896492729,0.0,0.0,0.2275449101796407,0.021171941830624465,0.0
CP1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.42315426601551276,0.0,0.0,0.0,0.5570238437230681,0.01752370008618213,0.0,0.002298190175237001
AF7,0.004951475539710834,0.15785304020598137,0.21152703505644682,0.0,0.012081600316894434,0.6135868488809665,0.0,0.0
FC3,0.0,0.0,0.039638932496075356,0.0,0.0,0.0,0.9603610675039247,0.0
AF8,0.0,0.0,0.0,0.0,0.003351206434316354,0.0,0.0,0.9966487935656837
