,Fp1,F7,FT9,CP1,Fp2,AF7,FC3,AF8
Fp1,0.5130111524163569,0.0,0.0,0.0,0.48698884758364314,0.0,0.0,0.0
F7,0.0,0.35812133072407043,0.30528375733855184,0.0,0.0,0.33659491193737767,0.0,0.0
FT9,0.0,0.29313543599257885,0.3525046382189239,0.0,0.0,0.35435992578849723,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.42810457516339867,0.0,0.0,0.0,0.5718954248366013,0.0,0.0,0.0
AF7,0.0,0.17261904761904762,0.18948412698412698,0.0,0.0,0.6378968253968254,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
