,Fp1,F7,FT9,CP1,Fp2,AF7,FC3,AF8
Fp1,0.49473684210526314,0.0,0.0,0.0,0.5052631578947369,0.0,0.0,0.0
F7,0.0,0.4942528735632184,0.0,0.0,0.0,0.5057471264367817,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.3310344827586207,0.0,0.0,0.0,0.6689655172413793,0.0,0.0,0.0
AF7,0.0,0.3697478991596639,0.0,0.0,0.0,0.6302521008403361,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
