,Fp1,F7,FT9,CP1,Fp2,AF7,FC3,AF8
Fp1,0.4772727272727273,0.0,0.0,0.0,0.48863636363636365,0.03409090909090909,0.0,0.0
F7,0.0,0.361247947454844,0.3021346469622332,0.0,0.0,0.3366174055829228,0.0,0.0
FT9,0.0,0.21181716833890746,0.39241917502787066,0.0,0.0,0.3957636566332218,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.18143459915611815,0.0,0.0,0.0,0.6075949367088608,0.2109704641350211,0.0,0.0
AF7,0.0034940600978336828,0.14465408805031446,0.24807826694619148,0.0,0.0363382250174703,0.56743535988819,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
