,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF4,F2,FCz
Fp1,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.07555555555555556,0.10666666666666667,0.0,0.0,0.0,0.0,0.13777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.057777777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13777777777777778,0.0,0.10666666666666667,0.0,0.0
Fz,0.0,0.03571428571428571,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.0,0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.03896103896103896,0.0,0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.03896103896103896,0.03896103896103896,0.0,0.0,0.03896103896103896,0.0,0.03896103896103896,0.03896103896103896,0.0,0.03896103896103896,0.03896103896103896,0.0,0.0,0.03896103896103896,0.0,0.03896103896103896,0.0,0.0,0.03896103896103896,0.02922077922077922,0.0,0.0,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.0,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.0,0.0,0.0,0.03896103896103896,0.0
F3,0.0,0.0169971671388102,0.042492917847025496,0.043909348441926344,0.043909348441926344,0.0,0.03824362606232295,0.0,0.0,0.0,0.0,0.0,0.043909348441926344,0.0,0.026912181303116147,0.0,0.0,0.0,0.0,0.0,0.0,0.03541076487252125,0.0,0.0,0.0,0.0,0.0,0.0,0.043909348441926344,0.043909348441926344,0.0,0.0,0.04107648725212465,0.0,0.04107648725212465,0.031161473087818695,0.0,0.025495750708215296,0.043909348441926344,0.0,0.0,0.043909348441926344,0.0,0.043909348441926344,0.0,0.0,0.043909348441926344,0.0169971671388102,0.0,0.0,0.036827195467422094,0.043909348441926344,0.04107648725212465,0.0,0.03541076487252125,0.043909348441926344,0.043909348441926344,0.0,0.0,0.0,0.043909348441926344,0.0
F7,0.0,0.013793103448275862,0.035632183908045977,0.06666666666666667,0.05862068965517241,0.0,0.03103448275862069,0.0,0.0,0.0,0.0,0.0,0.067816091954023,0.0,0.021839080459770115,0.0,0.0,0.0,0.0,0.0,0.0,0.028735632183908046,0.0,0.0,0.0,0.0,0.0,0.0,0.05517241379310345,0.0367816091954023,0.0,0.0,0.03333333333333333,0.0,0.035632183908045977,0.02528735632183908,0.0,0.020689655172413793,0.06666666666666667,0.0,0.0,0.041379310344827586,0.0,0.040229885057471264,0.0,0.0,0.040229885057471264,0.013793103448275862,0.0,0.0,0.03103448275862069,0.0367816091954023,0.034482758620689655,0.0,0.028735632183908046,0.041379310344827586,0.03908045977011494,0.0,0.0,0.0,0.05517241379310345,0.0
FT9,0.0,0.014167650531286895,0.03659976387249114,0.06139315230224321,0.0590318772136954,0.0,0.031877213695395513,0.0,0.0,0.0,0.0,0.0,0.06139315230224321,0.0,0.02243211334120425,0.0,0.0,0.0,0.0,0.0,0.0,0.0295159386068477,0.0,0.0,0.0,0.0,0.0,0.0,0.053128689492325853,0.03778040141676505,0.0,0.0,0.03423848878394333,0.0,0.03659976387249114,0.025974025974025976,0.0,0.021251475796930343,0.06139315230224321,0.0,0.0,0.04250295159386069,0.0,0.04132231404958678,0.0,0.0,0.04132231404958678,0.014167650531286895,0.0,0.0,0.031877213695395513,0.03778040141676505,0.03541912632821724,0.0,0.0295159386068477,0.04250295159386069,0.04014167650531287,0.0,0.0,0.0,0.05667060212514758,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.01904761904761905,0.04126984126984127,0.04285714285714286,0.04285714285714286,0.0,0.04126984126984127,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0,0.03015873015873016,0.0,0.0,0.0,0.0,0.0,0.0,0.03968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.04285714285714286,0.0,0.0,0.03968253968253968,0.0,0.03968253968253968,0.03333333333333333,0.0,0.02857142857142857,0.04285714285714286,0.0,0.0,0.04285714285714286,0.0,0.04285714285714286,0.0,0.0,0.04285714285714286,0.01904761904761905,0.0,0.0,0.03492063492063492,0.04285714285714286,0.03968253968253968,0.0,0.03650793650793651,0.04285714285714286,0.04285714285714286,0.0,0.0,0.0,0.04285714285714286,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09183673469387756,0.09183673469387756,0.10204081632653061,0.0,0.0,0.0,0.0,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,0.0,0.0,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,0.0,0.10204081632653061,0.0,0.0
