,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-lh,rostralanteriorcingulate-lh,temporalpole-rh
entorhinal-lh,0.21896053897978826,0.19056785370548604,0.1188642925890279,0.03609239653512993,0.10202117420596728,0.13522617901828682,0.14581328200192492,0.05245428296438884
entorhinal-rh,0.18436781609195402,0.26804597701149424,0.10114942528735632,0.028045977011494253,0.10160919540229885,0.14390804597701148,0.14206896551724138,0.030804597701149426
frontalpole-lh,0.11536620392532312,0.10196266156055529,0.3121110579224509,0.07754906653901389,0.036381043561512685,0.14121589277166108,0.12685495452369555,0.08855911919578746
frontalpole-rh,0.059755219582433405,0.04967602591792657,0.11231101511879049,0.46724262059035276,0.12239020878329733,0.0028797696184305254,0.1857451403887689,0.0
insula-rh,0.1387354205033763,0.14426028238182934,0.05156537753222836,0.10313075506445672,0.31246163290362183,0.03990178023327195,0.20994475138121546,0.0
lateralorbitofrontal-lh,0.14423592493297588,0.15924932975871314,0.15764075067024128,0.0010723860589812334,0.03163538873994638,0.28418230563002683,0.07613941018766757,0.14584450402144772
rostralanteriorcingulate-lh,0.14101423487544484,0.14190391459074733,0.12411032028469751,0.11476868327402136,0.14679715302491103,0.06761565836298933,0.2566725978647687,0.0071174377224199285
temporalpole-rh,0.07729861676159479,0.045565500406834825,0.14076484947111473,0.0,0.0,0.20992676973148902,0.008136696501220505,0.5183075671277462
