,bankssts-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.2783216783216783,0.07832167832167833,0.124009324009324,0.14265734265734265,0.1076923076923077,0.09696969696969697,0.06666666666666667,0.10536130536130536
frontalpole-lh,0.06224066390041494,0.22708411920030178,0.13956997359486986,0.11580535646925688,0.14635986420218786,0.15541305167861186,0.07695209354960392,0.07657487740475293
frontalpole-rh,0.0819515306122449,0.11926020408163265,0.1798469387755102,0.15306122448979592,0.16358418367346939,0.14668367346938777,0.09502551020408163,0.06058673469387755
lateralorbitofrontal-rh,0.09556962025316455,0.09841772151898734,0.15474683544303797,0.18639240506329113,0.14082278481012658,0.1449367088607595,0.10569620253164556,0.07341772151898734
medialorbitofrontal-lh,0.0745362563237774,0.12883642495784148,0.16964586846543,0.1460370994940978,0.1885328836424958,0.14401349072512648,0.09477234401349073,0.053625632377740304
medialorbitofrontal-rh,0.06602564102564103,0.13173076923076923,0.15096153846153845,0.14743589743589744,0.14198717948717948,0.18525641025641026,0.0967948717948718,0.0798076923076923
rostralanteriorcingulate-lh,0.06468124709167054,0.09585853885528153,0.13680781758957655,0.15355979525360633,0.13075849232201023,0.1382038157282457,0.20241973010702652,0.0777105630525826
rostralanteriorcingulate-rh,0.11020992366412213,0.0982824427480916,0.09780534351145038,0.1183206106870229,0.08349236641221373,0.12643129770992367,0.08730916030534351,0.27814885496183206
