,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,parahippocampal-rh,temporalpole-rh
frontalpole-lh,0.476056338028169,0.23309859154929577,0.0,0.015492957746478873,0.038028169014084505,0.004929577464788733,0.14859154929577464,0.08380281690140845
frontalpole-rh,0.3085867620751342,0.47137745974955275,0.07960644007155634,0.055456171735241505,0.020572450805008944,0.06350626118067978,0.0008944543828264759,0.0
insula-lh,0.0,0.04054054054054054,0.2483690587138863,0.20083876980428705,0.15051258154706432,0.21062441752096925,0.04054054054054054,0.10857409133271202
insula-rh,0.010967489228358794,0.021151586368977675,0.16255385820603213,0.21582452017234627,0.1797884841363102,0.20407363885624755,0.06737171954563259,0.1382687034860948
lateralorbitofrontal-lh,0.02448657187993681,0.006714060031595577,0.1212480252764613,0.17417061611374407,0.2259083728278041,0.165086887835703,0.10150078988941548,0.18088467614533965
lateralorbitofrontal-rh,0.004365079365079365,0.025,0.1738095238095238,0.2115079365079365,0.173015873015873,0.22301587301587303,0.058333333333333334,0.13095238095238096
parahippocampal-rh,0.12174875484228002,0.0016602102933038186,0.04261206419479801,0.08743774211400111,0.13337022689540676,0.07360265633646929,0.3469839513004981,0.19258439402324296
temporalpole-rh,0.05477707006369427,0.0,0.09214437367303609,0.14225053078556263,0.18853503184713377,0.13248407643312102,0.15456475583864118,0.23524416135881104
