,bankssts-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.35769828926905134,0.04354587869362364,0.1368584758942457,0.16796267496111975,0.13841368584758942,0.06376360808709176,0.0,0.09175738724727839
frontalpole-lh,0.08092485549132948,0.23121387283236994,0.21676300578034682,0.1329479768786127,0.22254335260115607,0.11560693641618497,0.0,0.0
frontalpole-rh,0.12855007473841554,0.11808669656203288,0.2406576980568012,0.17040358744394618,0.21823617339312407,0.12406576980568013,0.0,0.0
lateralorbitofrontal-rh,0.16363636363636364,0.07575757575757576,0.18181818181818182,0.23787878787878788,0.17575757575757575,0.13484848484848486,0.0,0.030303030303030304
medialorbitofrontal-lh,0.13137557959814528,0.12364760432766615,0.22565687789799072,0.17001545595054096,0.22720247295208656,0.12210200927357033,0.0,0.0
medialorbitofrontal-rh,0.09382151029748284,0.10068649885583524,0.19908466819221968,0.19908466819221968,0.18993135011441648,0.20823798627002288,0.0,0.009153318077803204
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.48717948717948717,0.5128205128205128
rostralanteriorcingulate-rh,0.21942446043165467,0.0,0.0035971223021582736,0.07913669064748201,0.007194244604316547,0.02158273381294964,0.07194244604316546,0.5971223021582733
