,bankssts-lh,caudalanteriorcingulate-lh,cuneus-lh,frontalpole-rh,inferiortemporal-lh,middletemporal-lh,superiorparietal-lh,temporalpole-rh
bankssts-lh,0.25065963060686014,0.032981530343007916,0.12401055408970976,0.1503957783641161,0.040897097625329816,0.11609498680738786,0.13720316622691292,0.14775725593667546
caudalanteriorcingulate-lh,0.04965753424657534,0.6866438356164384,0.059931506849315065,0.06164383561643835,0.0,0.04280821917808219,0.04452054794520548,0.0547945205479452
cuneus-lh,0.12030075187969924,0.041353383458646614,0.3308270676691729,0.10902255639097744,0.02506265664160401,0.10401002506265664,0.16165413533834586,0.10776942355889724
frontalpole-rh,0.17142857142857143,0.04625850340136054,0.13197278911564625,0.23537414965986395,0.05714285714285714,0.11020408163265306,0.09115646258503401,0.1564625850340136
inferiortemporal-lh,0.08783783783783784,0.0022522522522522522,0.04054054054054054,0.11261261261261261,0.5292792792792793,0.0045045045045045045,0.04054054054054054,0.18243243243243243
middletemporal-lh,0.12422360248447205,0.03260869565217391,0.12267080745341614,0.10714285714285714,0.0,0.38975155279503104,0.11024844720496894,0.11335403726708075
superiorparietal-lh,0.15141955835962145,0.03470031545741325,0.1719242902208202,0.08990536277602523,0.033123028391167195,0.10883280757097792,0.32018927444794953,0.08990536277602523
temporalpole-rh,0.1508452535760728,0.036410923276983094,0.10923276983094929,0.14434330299089726,0.08452535760728218,0.11963589076723016,0.08062418725617686,0.2743823146944083
