,bankssts-lh,inferiorparietal-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,superiortemporal-lh,transversetemporal-lh
bankssts-lh,0.1536643026004728,0.1347517730496454,0.0,0.13238770685579196,0.1276595744680851,0.1536643026004728,0.14184397163120568,0.15602836879432624
inferiorparietal-lh,0.13022113022113022,0.15724815724815724,0.0,0.14742014742014742,0.14496314496314497,0.1375921375921376,0.14742014742014742,0.13513513513513514
inferiortemporal-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
lingual-lh,0.12643678160919541,0.14942528735632185,0.0,0.15632183908045977,0.15402298850574714,0.13793103448275862,0.15402298850574714,0.12183908045977011
middletemporal-lh,0.12949640287769784,0.1510791366906475,0.0,0.15347721822541965,0.15587529976019185,0.1366906474820144,0.1510791366906475,0.1223021582733813
parahippocampal-lh,0.1444954128440367,0.14220183486238533,0.0,0.13761467889908258,0.13302752293577982,0.15137614678899083,0.14678899082568808,0.1444954128440367
superiortemporal-lh,0.1299559471365639,0.14537444933920704,0.0,0.15418502202643172,0.14757709251101322,0.14096916299559473,0.15638766519823788,0.12555066079295155
transversetemporal-lh,0.1566265060240964,0.13253012048192772,0.0,0.12771084337349398,0.12289156626506025,0.15180722891566265,0.13734939759036144,0.1710843373493976
