,bankssts-lh,fusiform-rh,inferiorparietal-lh,insula-lh,lateraloccipital-rh,lingual-lh,parahippocampal-lh,transversetemporal-lh
bankssts-lh,0.18387096774193548,0.0,0.17634408602150536,0.17634408602150536,0.0,0.13333333333333333,0.15698924731182795,0.17311827956989248
fusiform-rh,0.0,0.5085158150851582,0.0,0.0,0.49148418491484186,0.0,0.0,0.0
inferiorparietal-lh,0.16799091940976163,0.0,0.20317820658342792,0.17480136208853575,0.0,0.1191827468785471,0.13961407491486946,0.1952326901248581
insula-lh,0.17222222222222222,0.0,0.18666666666666668,0.18333333333333332,0.0,0.1288888888888889,0.14777777777777779,0.1811111111111111
lateraloccipital-rh,0.0,0.47518610421836227,0.0,0.0,0.5248138957816377,0.0,0.0,0.0
lingual-lh,0.17135549872122763,0.0,0.149616368286445,0.1636828644501279,0.0,0.18286445012787725,0.18286445012787725,0.149616368286445
parahippocampal-lh,0.1791713325867861,0.0,0.15565509518477044,0.16685330347144456,0.0,0.1522956326987682,0.1937290033594625,0.1522956326987682
transversetemporal-lh,0.16724336793540945,0.0,0.19953863898500576,0.17531718569780855,0.0,0.12110726643598616,0.1384083044982699,0.19838523644752018
