,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.42038216560509556,0.4140127388535032,0.004777070063694267,0.0,0.03184713375796178,0.07165605095541401,0.05732484076433121,0.0
caudalanteriorcingulate-rh,0.41254125412541254,0.4158415841584158,0.006600660066006601,0.0,0.033003300330033,0.07260726072607261,0.0594059405940594,0.0
frontalpole-lh,0.0010256410256410256,0.0020512820512820513,0.48307692307692307,0.10358974358974359,0.16615384615384615,0.07179487179487179,0.15692307692307692,0.015384615384615385
frontalpole-rh,0.0,0.0,0.13379469434832755,0.5432525951557093,0.14186851211072665,0.0853517877739331,0.0461361014994233,0.049596309111880045
medialorbitofrontal-lh,0.014925373134328358,0.015754560530679935,0.13764510779436154,0.1011608623548922,0.3582089552238806,0.1932006633499171,0.13930348258706468,0.03980099502487562
rostralanteriorcingulate-lh,0.03742384682332463,0.03655352480417755,0.06266318537859007,0.07049608355091384,0.20191470844212359,0.37162750217580504,0.1671018276762402,0.05221932114882506
rostralanteriorcingulate-rh,0.029143897996357013,0.030054644808743168,0.12568306010928962,0.04007285974499089,0.14845173041894352,0.17759562841530055,0.3925318761384335,0.056466302367941715
temporalpole-lh,0.0,0.0,0.027868852459016394,0.07540983606557378,0.07540983606557378,0.09508196721311475,0.09508196721311475,0.6311475409836066
