,Fp1,FT9,TP10,FT10,Fp2,AF3,POz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.3274336283185841,0.336283185840708,0.0,0.0,0.0,0.336283185840708,0.0
TP10,0.0,0.26573426573426573,0.36363636363636365,0.0,0.0,0.0,0.3706293706293706,0.0
FT10,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.25675675675675674,0.3581081081081081,0.0,0.0,0.0,0.38513513513513514,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
