,Fp1,TP9,P3,FT10,Fp2,AF7,F6,AF8
Fp1,0.42065491183879095,0.0,0.0,0.0,0.30982367758186397,0.2695214105793451,0.0,0.0
TP9,0.0,0.6710097719869706,0.0,0.3289902280130293,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.5024875621890548,0.0,0.4975124378109453,0.0,0.0,0.0,0.0
Fp2,0.3633633633633634,0.0,0.0,0.0,0.4084084084084084,0.22822822822822822,0.0,0.0
AF7,0.3689655172413793,0.0,0.0,0.0,0.2655172413793103,0.36551724137931035,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
