,Fp1,P3,FT10,F4,F8,Fp2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.37365269461077844,0.2502994011976048,0.0,0.0,0.37604790419161677
F8,0.0,0.0,0.0,0.29929078014184396,0.34893617021276596,0.0,0.0,0.3517730496453901
Fp2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.3090551181102362,0.2440944881889764,0.0,0.0,0.4468503937007874
