,Fp1,TP9,P3,F4,Fp2,AF7,F6,AF8
Fp1,0.49743589743589745,0.0,0.0,0.0,0.5025641025641026,0.0,0.0,0.0
TP9,0.0,0.8326271186440678,0.0,0.0,0.0,0.0,0.1673728813559322,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.18992248062015504,0.0,0.0,0.0,0.810077519379845,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.3793103448275862,0.0,0.0,0.0,0.0,0.6206896551724138,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
