,Fp1,P3,F4,Fp2,AF7,AF3,F6,AF8
Fp1,0.4766173031956352,0.0,0.0,0.0779423226812159,0.2540919719407638,0.0,0.19134840218238502,0.0
P3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.4427812650893288,0.0,0.0,0.276195074843071,0.0,0.2810236600676002
Fp2,0.2183406113537118,0.0,0.0,0.7816593886462883,0.0,0.0,0.0,0.0
AF7,0.2529274004683841,0.0,0.0,0.0,0.41491022638563624,0.0,0.3321623731459797,0.0
AF3,0.0,0.0,0.276195074843071,0.0,0.0,0.47513278609367454,0.0,0.24867213906325447
F6,0.1885245901639344,0.0,0.0,0.0,0.32903981264637,0.0,0.48243559718969553,0.0
AF8,0.0,0.0,0.3009355509355509,0.0,0.0,0.26663201663201663,0.0,0.43243243243243246
