,Fp1,TP9,P3,FT10,Fp2,AF7,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.5471698113207547,0.4528301886792453,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.4629981024667932,0.5370018975332068,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
