,Fp1,P3,FT10,F4,F8,Fp2,AF7,AF8
Fp1,0.6292682926829268,0.0,0.0,0.0,0.0,0.17886178861788618,0.191869918699187,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.5487364620938628,0.45126353790613716,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.5020080321285141,0.4979919678714859,0.0,0.0,0.0
Fp2,0.502283105022831,0.0,0.0,0.0,0.0,0.4977168949771689,0.0,0.0
AF7,0.48333333333333334,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
