,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.2289156626506024,0.15261044176706828,0.08032128514056225,0.0,0.08433734939759036,0.14859437751004015,0.18473895582329317,0.12048192771084337
caudalmiddlefrontal-rh,0.1296928327645051,0.2150170648464164,0.11945392491467577,0.0034129692832764505,0.08191126279863481,0.14334470989761092,0.16382252559726962,0.14334470989761092
inferiorparietal-rh,0.0784313725490196,0.13725490196078433,0.20392156862745098,0.0,0.0784313725490196,0.1803921568627451,0.13333333333333333,0.18823529411764706
parstriangularis-rh,0.0,0.08333333333333333,0.0,0.7222222222222222,0.19444444444444445,0.0,0.0,0.0
postcentral-lh,0.1320754716981132,0.14465408805031446,0.11949685534591195,0.031446540880503145,0.1761006289308176,0.1320754716981132,0.1320754716981132,0.1320754716981132
postcentral-rh,0.11006289308176101,0.1320754716981132,0.14465408805031446,0.0,0.0660377358490566,0.19811320754716982,0.16666666666666666,0.18238993710691823
superiorparietal-lh,0.1456953642384106,0.152317880794702,0.11258278145695365,0.0,0.0695364238410596,0.17218543046357615,0.1986754966887417,0.1490066225165563
superiorparietal-rh,0.1,0.13666666666666666,0.16,0.0,0.07,0.19,0.15,0.19333333333333333
