,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,precentral-rh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.1457286432160804,0.1457286432160804,0.10552763819095477,0.11055276381909548,0.1507537688442211,0.09547738693467336,0.1306532663316583,0.11557788944723618
caudalmiddlefrontal-rh,0.1206896551724138,0.20689655172413793,0.08620689655172414,0.09051724137931035,0.12931034482758622,0.13793103448275862,0.13793103448275862,0.09051724137931035
postcentral-lh,0.10232558139534884,0.09767441860465116,0.20465116279069767,0.15348837209302327,0.10232558139534884,0.12558139534883722,0.11162790697674418,0.10232558139534884
postcentral-rh,0.08273381294964029,0.07553956834532374,0.1223021582733813,0.22661870503597123,0.1223021582733813,0.10071942446043165,0.11151079136690648,0.15827338129496402
precentral-rh,0.13304721030042918,0.12875536480686695,0.0944206008583691,0.1459227467811159,0.19742489270386265,0.08583690987124463,0.11158798283261803,0.10300429184549356
superiorfrontal-lh,0.08928571428571429,0.15178571428571427,0.12946428571428573,0.12946428571428573,0.08928571428571429,0.19642857142857142,0.125,0.08928571428571429
superiorparietal-lh,0.09917355371900827,0.128099173553719,0.08264462809917356,0.11983471074380166,0.09917355371900827,0.10743801652892562,0.2190082644628099,0.1446280991735537
superiorparietal-rh,0.0942622950819672,0.0860655737704918,0.09016393442622951,0.18032786885245902,0.09836065573770492,0.08196721311475409,0.14754098360655737,0.22131147540983606
