,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.23204419889502761,0.011049723756906077,0.19337016574585636,0.09392265193370165,0.08839779005524862,0.016574585635359115,0.20994475138121546,0.15469613259668508
parstriangularis-rh,0.01694915254237288,0.4491525423728814,0.03389830508474576,0.01694915254237288,0.0,0.3898305084745763,0.01694915254237288,0.07627118644067797
rostralmiddlefrontal-lh,0.15763546798029557,0.019704433497536946,0.2512315270935961,0.10344827586206896,0.11822660098522167,0.024630541871921183,0.1921182266009852,0.1330049261083744
rostralmiddlefrontal-rh,0.13157894736842105,0.008771929824561403,0.19298245614035087,0.2807017543859649,0.21052631578947367,0.017543859649122806,0.13157894736842105,0.02631578947368421
superiortemporal-lh,0.10067114093959731,0.0,0.1610738255033557,0.15436241610738255,0.35570469798657717,0.0,0.16778523489932887,0.06040268456375839
superiortemporal-rh,0.01639344262295082,0.3524590163934426,0.040983606557377046,0.01639344262295082,0.00819672131147541,0.4672131147540984,0.01639344262295082,0.08196721311475409
supramarginal-lh,0.175,0.015,0.205,0.075,0.12,0.015,0.265,0.13
supramarginal-rh,0.17532467532467533,0.045454545454545456,0.17532467532467533,0.01948051948051948,0.045454545454545456,0.07142857142857142,0.16883116883116883,0.2987012987012987
