,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.26126126126126126,0.15315315315315314,0.06306306306306306,0.07207207207207207,0.23423423423423423,0.14414414414414414,0.0,0.07207207207207207
caudalmiddlefrontal-rh,0.22077922077922077,0.2077922077922078,0.03896103896103896,0.1038961038961039,0.22077922077922077,0.15584415584415584,0.0,0.05194805194805195
parstriangularis-rh,0.13043478260869565,0.07246376811594203,0.2028985507246377,0.0,0.057971014492753624,0.21739130434782608,0.10144927536231885,0.21739130434782608
rostralmiddlefrontal-rh,0.21621621621621623,0.21621621621621623,0.0,0.1891891891891892,0.21621621621621623,0.16216216216216217,0.0,0.0
superiorparietal-rh,0.2727272727272727,0.17045454545454544,0.022727272727272728,0.09090909090909091,0.2840909090909091,0.125,0.0,0.03409090909090909
superiortemporal-lh,0.16071428571428573,0.125,0.125,0.07142857142857142,0.11607142857142858,0.20535714285714285,0.0625,0.13392857142857142
superiortemporal-rh,0.06060606060606061,0.0,0.24242424242424243,0.0,0.0,0.24242424242424243,0.21212121212121213,0.24242424242424243
supramarginal-rh,0.136986301369863,0.0821917808219178,0.1917808219178082,0.0,0.0684931506849315,0.2191780821917808,0.0958904109589041,0.2054794520547945
