,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,precentral-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.39215686274509803,0.0784313725490196,0.09803921568627451,0.0,0.11764705882352941,0.0,0.1568627450980392,0.1568627450980392
inferiorparietal-rh,0.07142857142857142,0.5857142857142857,0.05714285714285714,0.014285714285714285,0.07142857142857142,0.0,0.1,0.1
parstriangularis-rh,0.028735632183908046,0.017241379310344827,0.39080459770114945,0.0,0.034482758620689655,0.07471264367816093,0.21839080459770116,0.23563218390804597
precentral-lh,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.6470588235294118,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
superiorparietal-lh,0.125,0.08333333333333333,0.14583333333333334,0.0,0.22916666666666666,0.0,0.20833333333333334,0.20833333333333334
superiortemporal-lh,0.0,0.0,0.2,0.0,0.0,0.5166666666666667,0.13333333333333333,0.15
superiortemporal-rh,0.03592814371257485,0.023952095808383235,0.23353293413173654,0.0,0.041916167664670656,0.05389221556886228,0.3473053892215569,0.2634730538922156
supramarginal-rh,0.03821656050955414,0.025477707006369428,0.2611464968152866,0.0,0.044585987261146494,0.06369426751592357,0.267515923566879,0.29936305732484075
