,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.28225806451612906,0.1935483870967742,0.056451612903225805,0.06451612903225806,0.20967741935483872,0.12903225806451613,0.0,0.06451612903225806
caudalmiddlefrontal-rh,0.10407239819004525,0.31221719457013575,0.013574660633484163,0.23529411764705882,0.16289592760180996,0.15384615384615385,0.0,0.01809954751131222
parstriangularis-rh,0.07317073170731707,0.04065040650406504,0.2764227642276423,0.0,0.032520325203252036,0.12195121951219512,0.18699186991869918,0.2682926829268293
rostralmiddlefrontal-rh,0.046511627906976744,0.27906976744186046,0.0,0.3430232558139535,0.1569767441860465,0.1744186046511628,0.0,0.0
superiorparietal-rh,0.1568627450980392,0.2222222222222222,0.013071895424836602,0.17647058823529413,0.27450980392156865,0.13725490196078433,0.0,0.0196078431372549
superiortemporal-lh,0.08695652173913043,0.17391304347826086,0.06763285024154589,0.1642512077294686,0.1111111111111111,0.2898550724637681,0.033816425120772944,0.07246376811594203
superiortemporal-rh,0.02197802197802198,0.0,0.24175824175824176,0.0,0.0,0.08791208791208792,0.2967032967032967,0.3516483516483517
supramarginal-rh,0.07142857142857142,0.05,0.20714285714285716,0.0,0.03571428571428571,0.12857142857142856,0.19285714285714287,0.3142857142857143
