,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.016947143872955678,0.016591609386110453,0.016769376629533064,0.01688788812514814,0.016828632377340603,0.01665086513391799,0.01688788812514814,0.015643517421189856,0.016947143872955678,0.016413842142687842,0.016532353638302917,0.016828632377340603,0.016828632377340603,0.016354586394880303,0.016769376629533064,0.01688788812514814,0.01688788812514814,0.0,0.015999051908035078,0.01688788812514814,0.016473097890495378,0.016947143872955678,0.01688788812514814,0.01688788812514814,0.016828632377340603,0.01688788812514814,0.01688788812514814,0.016828632377340603,0.01665086513391799,0.017006399620763214,0.01688788812514814,0.016591609386110453,0.015465750177767244,0.016769376629533064,0.016176819151457692,0.016769376629533064,0.016710120881725528,0.01688788812514814,0.016710120881725528,0.016710120881725528,0.016710120881725528,0.016769376629533064,0.01688788812514814,0.016828632377340603,0.01688788812514814,0.015584261673382319,0.01688788812514814,0.016947143872955678,0.01665086513391799,0.01688788812514814,0.015821284664612467,0.01688788812514814,0.016591609386110453,0.01688788812514814,0.016591609386110453,0.016710120881725528,0.016828632377340603,0.016413842142687842,0.016769376629533064,0.016295330647072767,0.01665086513391799
Fz,0.016140031825414868,0.018242782450556945,0.018242782450556945,0.016140031825414868,0.015969538531484428,0.018413275744487385,0.016310525119345307,0.014719254375994544,0.01790179586269607,0.015628551943623552,0.015571720845646737,0.016026369629461242,0.015912707433507617,0.015571720845646737,0.015969538531484428,0.016140031825414868,0.01676517390315981,0.0,0.015060240963855422,0.01750397817685838,0.015514889747669925,0.01739031598090475,0.017844964764719255,0.01693566719709025,0.016083200727438053,0.01778813366674244,0.01659468060922937,0.01773130256876563,0.015685383041600363,0.016424187315298933,0.01795862696067288,0.015799045237553988,0.014491929984087293,0.01699249829506706,0.01523073425778586,0.01790179586269607,0.016253694021368493,0.01733348488292794,0.015855876335530802,0.01818595135258013,0.018470106842464196,0.01778813366674244,0.01756080927483519,0.016537849511252558,0.01750397817685838,0.014776085473971357,0.016878836099113434,0.017049329393043874,0.018413275744487385,0.017447147078881564,0.014946578767901796,0.016253694021368493,0.015799045237553988,0.017617640372812004,0.015799045237553988,0.01829961354853376,0.017674471470788815,0.017617640372812004,0.016140031825414868,0.015344396453739487,0.015855876335530802
F3,0.016188373804267846,0.017943057678157015,0.018112865794985,0.016188373804267846,0.01601856568743986,0.018169468500594328,0.016414784626705158,0.014773306164034642,0.017943057678157015,0.015622346748174563,0.015622346748174563,0.016075168393049188,0.015961962981830533,0.015622346748174563,0.01601856568743986,0.016188373804267846,0.016811003565970453,0.0,0.01511292239769061,0.01749023603328239,0.015565744042565235,0.017433633327673063,0.017886454972547688,0.016980811682798438,0.016131771098658515,0.017716646855719703,0.01664119544914247,0.017660044150110375,0.01573555215939322,0.016527990037923813,0.017943057678157015,0.015848757570611875,0.01454689534159733,0.016980811682798438,0.015282730514518594,0.01782985226693836,0.0163015792154865,0.017320427916454408,0.015905360276221202,0.017943057678157015,0.018226071206203658,0.017716646855719703,0.017603441444501048,0.01658459274353314,0.01754683873889172,0.014829908869643969,0.01692420897718911,0.017094017094017096,0.018169468500594328,0.017377030622063735,0.014999716986471954,0.0163015792154865,0.015848757570611875,0.017603441444501048,0.015848757570611875,0.018112865794985,0.017716646855719703,0.01754683873889172,0.016188373804267846,0.01539593592573725,0.015905360276221202
F7,0.016928011404133997,0.016690425279163697,0.016868614872891423,0.016868614872891423,0.01674982181040627,0.01674982181040627,0.016868614872891423,0.015561891185554764,0.016928011404133997,0.016452839154193395,0.016452839154193395,0.01680921834164885,0.016868614872891423,0.016334046091708243,0.01674982181040627,0.016868614872891423,0.016868614872891423,0.0,0.015918270373010215,0.016928011404133997,0.01639344262295082,0.016928011404133997,0.016928011404133997,0.016868614872891423,0.01680921834164885,0.016928011404133997,0.016868614872891423,0.016868614872891423,0.016571632216678546,0.016987407935376574,0.016928011404133997,0.016571632216678546,0.015443098123069612,0.01674982181040627,0.016096459966737944,0.016868614872891423,0.016690425279163697,0.016868614872891423,0.016690425279163697,0.01680921834164885,0.01680921834164885,0.01680921834164885,0.016928011404133997,0.01680921834164885,0.016928011404133997,0.015502494654312188,0.016868614872891423,0.016928011404133997,0.01674982181040627,0.016868614872891423,0.01574008077928249,0.016868614872891423,0.016571632216678546,0.016868614872891423,0.016571632216678546,0.01680921834164885,0.016928011404133997,0.016512235685435972,0.01674982181040627,0.016215253029223095,0.01663102874792112
FT9,0.016974389517569983,0.01655747468731388,0.01673615247170935,0.016855270994639668,0.016855270994639668,0.016617033948779034,0.016855270994639668,0.015723645026801666,0.016914830256104824,0.01643835616438356,0.01655747468731388,0.016855270994639668,0.01679571173317451,0.016378796902918404,0.01679571173317451,0.016914830256104824,0.016855270994639668,0.0,0.016021441334127456,0.016855270994639668,0.01655747468731388,0.016914830256104824,0.016855270994639668,0.016914830256104824,0.01679571173317451,0.016855270994639668,0.016855270994639668,0.01679571173317451,0.01673615247170935,0.016974389517569983,0.016855270994639668,0.016617033948779034,0.015544967242406194,0.01679571173317451,0.01625967837998809,0.01673615247170935,0.01673615247170935,0.016855270994639668,0.01673615247170935,0.016676593210244194,0.016676593210244194,0.01673615247170935,0.016855270994639668,0.016855270994639668,0.016855270994639668,0.01566408576533651,0.016855270994639668,0.016914830256104824,0.016617033948779034,0.016855270994639668,0.015842763549731985,0.016855270994639668,0.016617033948779034,0.016855270994639668,0.016617033948779034,0.016676593210244194,0.01679571173317451,0.016378796902918404,0.01679571173317451,0.016378796902918404,0.016676593210244194
FC5,0.016127206880941602,0.018277501131733816,0.018277501131733816,0.016127206880941602,0.015957446808510637,0.018617021276595744,0.01641014033499321,0.014712539610683566,0.01799456767768221,0.015561339972838388,0.015561339972838388,0.01601403349932096,0.015900860117700318,0.015561339972838388,0.015957446808510637,0.016127206880941602,0.016749660479855138,0.0,0.015052059755545496,0.017485287460389316,0.015504753282028067,0.017372114078768673,0.017881394296061566,0.016919420552286103,0.01607062019013128,0.0177116342236306,0.016579900407424172,0.01765504753282028,0.015674513354459033,0.016523313716613853,0.01799456767768221,0.015787686736079675,0.014486192847442281,0.016919420552286103,0.01522181982797646,0.017824807605251246,0.016240380262562245,0.017315527387958354,0.015844273426889995,0.01810774105930285,0.018617021276595744,0.017768220914440924,0.01754187415119964,0.016523313716613853,0.017485287460389316,0.01476912630149389,0.01686283386147578,0.017032593933906746,0.018560434585785424,0.017372114078768673,0.014938886373924853,0.016240380262562245,0.015787686736079675,0.017598460842009958,0.015787686736079675,0.01833408782254414,0.0177116342236306,0.017598460842009958,0.016183793571751925,0.015334993209597103,0.015844273426889995
FC1,0.01683302817317347,0.016773964916425493,0.017069281200165376,0.01683302817317347,0.016714901659677515,0.017128344456913355,0.01718740771366133,0.015474573267969995,0.017128344456913355,0.016360522119189654,0.016360522119189654,0.016714901659677515,0.016714901659677515,0.016242395605693696,0.016655838402929536,0.016773964916425493,0.01683302817317347,0.0,0.01582895280845786,0.016892091429921447,0.016301458862441675,0.016892091429921447,0.017128344456913355,0.01683302817317347,0.016714901659677515,0.016892091429921447,0.01683302817317347,0.016773964916425493,0.016478648632685607,0.01724647097040931,0.017128344456913355,0.016478648632685607,0.015297383497726065,0.016655838402929536,0.01600614257870179,0.016773964916425493,0.01659677514618156,0.016773964916425493,0.01659677514618156,0.01683302817317347,0.017069281200165376,0.016892091429921447,0.0170102179434174,0.016773964916425493,0.0170102179434174,0.015415510011222018,0.01683302817317347,0.016892091429921447,0.017069281200165376,0.01683302817317347,0.01559269978146595,0.016892091429921447,0.016478648632685607,0.016892091429921447,0.016478648632685607,0.0170102179434174,0.017128344456913355,0.01641958537593763,0.016892091429921447,0.016124269092197743,0.016537711889433582
C3,0.016839956624354148,0.01632965490846463,0.0165210180519232,0.016712381195381768,0.01677616890986796,0.01639344262295082,0.01664859348089558,0.016712381195381768,0.016712381195381768,0.01658480576640939,0.01677616890986796,0.01677616890986796,0.016712381195381768,0.016712381195381768,0.016712381195381768,0.01677616890986796,0.016712381195381768,0.0,0.016839956624354148,0.016712381195381768,0.016712381195381768,0.016712381195381768,0.01664859348089558,0.016712381195381768,0.016712381195381768,0.01664859348089558,0.016712381195381768,0.01664859348089558,0.01677616890986796,0.01677616890986796,0.01664859348089558,0.016712381195381768,0.01664859348089558,0.01664859348089558,0.016712381195381768,0.01658480576640939,0.016712381195381768,0.016712381195381768,0.01677616890986796,0.01645723033743701,0.01645723033743701,0.0165210180519232,0.01664859348089558,0.016712381195381768,0.01664859348089558,0.01664859348089558,0.016712381195381768,0.016712381195381768,0.01639344262295082,0.01664859348089558,0.01677616890986796,0.01664859348089558,0.01677616890986796,0.01664859348089558,0.016712381195381768,0.01645723033743701,0.01658480576640939,0.0165210180519232,0.01664859348089558,0.01677616890986796,0.016712381195381768
T7,0.016296966953372568,0.01765504753282028,0.017881394296061566,0.016240380262562245,0.016127206880941602,0.017824807605251246,0.01646672702580353,0.014882299683114532,0.017881394296061566,0.015674513354459033,0.015731100045269352,0.016127206880941602,0.016127206880941602,0.015674513354459033,0.01607062019013128,0.016240380262562245,0.01686283386147578,0.0,0.01522181982797646,0.017485287460389316,0.015674513354459033,0.017428700769578996,0.017824807605251246,0.017032593933906746,0.016183793571751925,0.01765504753282028,0.01669307378904482,0.017598460842009958,0.015844273426889995,0.016579900407424172,0.017881394296061566,0.015900860117700318,0.014712539610683566,0.017032593933906746,0.015391579900407425,0.01765504753282028,0.016353553644182887,0.017372114078768673,0.015957446808510637,0.0177116342236306,0.017881394296061566,0.01765504753282028,0.017598460842009958,0.016636487098234495,0.01754187415119964,0.014882299683114532,0.016976007243096423,0.017145767315527388,0.017824807605251246,0.017428700769578996,0.015108646446355817,0.016353553644182887,0.015900860117700318,0.01765504753282028,0.015900860117700318,0.017824807605251246,0.0177116342236306,0.017315527387958354,0.016240380262562245,0.015504753282028067,0.015957446808510637
TP9,0.016874319583887746,0.01651143099068586,0.0166928752872868,0.01681383815168743,0.01681383815168743,0.016571912422886175,0.01681383815168743,0.015785653804282086,0.01681383815168743,0.01663239385508649,0.01663239385508649,0.016874319583887746,0.01681383815168743,0.01651143099068586,0.01681383815168743,0.016874319583887746,0.01681383815168743,0.0,0.01614854239748397,0.01681383815168743,0.016571912422886175,0.01681383815168743,0.01681383815168743,0.01681383815168743,0.01681383815168743,0.01681383815168743,0.01681383815168743,0.01681383815168743,0.0166928752872868,0.016874319583887746,0.01681383815168743,0.0166928752872868,0.015604209507681143,0.01681383815168743,0.016329986694084916,0.01681383815168743,0.01681383815168743,0.01681383815168743,0.01681383815168743,0.01663239385508649,0.01663239385508649,0.0166928752872868,0.01681383815168743,0.01681383815168743,0.01681383815168743,0.01572517237208177,0.01681383815168743,0.01681383815168743,0.016571912422886175,0.01681383815168743,0.015906616668682715,0.01681383815168743,0.016753356719487116,0.01681383815168743,0.0166928752872868,0.01663239385508649,0.01681383815168743,0.01651143099068586,0.016753356719487116,0.016450949558485545,0.016753356719487116
