,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.8367346938775511,0.04285714285714286,0.012244897959183673,0.004081632653061225,0.012244897959183673,0.012244897959183673,0.05918367346938776,0.02040816326530612
frontalpole-lh,0.03351206434316354,0.6675603217158177,0.032171581769437,0.16219839142091153,0.013404825737265416,0.013404825737265416,0.03753351206434316,0.040214477211796246
frontalpole-rh,0.012841091492776886,0.02086677367576244,0.5329052969502408,0.04333868378812199,0.19743178170144463,0.18459069020866772,0.008025682182985553,0.0
medialorbitofrontal-lh,0.006756756756756757,0.21114864864864866,0.05067567567567568,0.6199324324324325,0.030405405405405407,0.030405405405405407,0.0,0.05067567567567568
medialorbitofrontal-rh,0.014084507042253521,0.01936619718309859,0.22359154929577466,0.02464788732394366,0.4595070422535211,0.23415492957746478,0.014084507042253521,0.01056338028169014
rostralanteriorcingulate-rh,0.00641025641025641,0.019230769230769232,0.17467948717948717,0.035256410256410256,0.20192307692307693,0.5432692307692307,0.019230769230769232,0.0
temporalpole-lh,0.08582089552238806,0.08955223880597014,0.0037313432835820895,0.0,0.022388059701492536,0.03731343283582089,0.7611940298507462,0.0
temporalpole-rh,0.022304832713754646,0.05390334572490706,0.0,0.05204460966542751,0.011152416356877323,0.0,0.0,0.8605947955390335
