,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,pericalcarine-lh,temporalpole-lh
entorhinal-lh,0.3280757097791798,0.014721345951629864,0.23449001051524712,0.09568874868559411,0.0914826498422713,0.1619348054679285,0.0,0.07360672975814932
frontalpole-lh,0.028747433264887063,0.9034907597535934,0.03285420944558522,0.01642710472279261,0.0,0.01642710472279261,0.0,0.002053388090349076
fusiform-lh,0.20999074930619796,0.014801110083256245,0.32562442183163737,0.11933395004625347,0.061979648473635525,0.17206290471785385,0.04902867715078631,0.04717853839037928
inferiortemporal-lh,0.12682379349046016,0.008978675645342313,0.1717171717171717,0.367003367003367,0.002244668911335578,0.25925925925925924,0.007856341189674524,0.05611672278338945
middletemporal-lh,0.16666666666666666,0.0,0.12100456621004566,0.0091324200913242,0.5502283105022832,0.0410958904109589,0.0136986301369863,0.09817351598173515
parahippocampal-lh,0.181,0.008,0.211,0.215,0.025,0.317,0.0,0.043
pericalcarine-lh,0.0,0.0,0.1608832807570978,0.022082018927444796,0.015772870662460567,0.0,0.7760252365930599,0.025236593059936908
temporalpole-lh,0.10719754977029096,0.0,0.07044410413476264,0.0781010719754977,0.05819295558958652,0.05666156202143951,0.015313935681470138,0.6140888208269525
