,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,temporalpole-lh
entorhinal-lh,0.7437722419928826,0.0017793594306049821,0.04092526690391459,0.019572953736654804,0.028469750889679714,0.019572953736654804,0.023131672597864767,0.12277580071174377
frontalpole-lh,0.0,0.5186480186480187,0.1561771561771562,0.04195804195804196,0.11188811188811189,0.12004662004662005,0.04195804195804196,0.009324009324009324
frontalpole-rh,0.026415094339622643,0.17232704402515722,0.4477987421383648,0.03773584905660377,0.1320754716981132,0.18364779874213835,0.0,0.0
lateraloccipital-lh,0.029473684210526315,0.07157894736842105,0.06526315789473684,0.64,0.09894736842105263,0.061052631578947365,0.016842105263157894,0.016842105263157894
medialorbitofrontal-lh,0.016091954022988506,0.11149425287356322,0.12183908045977011,0.05632183908045977,0.5183908045977011,0.16551724137931034,0.010344827586206896,0.0
medialorbitofrontal-rh,0.014248704663212436,0.13212435233160622,0.1800518134715026,0.04015544041450777,0.18911917098445596,0.42875647668393785,0.0012953367875647669,0.014248704663212436
parahippocampal-rh,0.02708803611738149,0.0835214446952596,0.004514672686230248,0.022573363431151242,0.011286681715575621,0.0,0.8036117381489842,0.04740406320541761
temporalpole-lh,0.14380530973451328,0.022123893805309734,0.0,0.01327433628318584,0.0,0.022123893805309734,0.03982300884955752,0.7588495575221239
