,cuneus-lh,frontalpole-lh,parahippocampal-lh,parstriangularis-rh,pericalcarine-lh,pericalcarine-rh,superiortemporal-lh,temporalpole-lh
cuneus-lh,0.4745762711864407,0.0,0.03389830508474576,0.0,0.3220338983050847,0.06779661016949153,0.05084745762711865,0.05084745762711865
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.06976744186046512,0.0,0.5581395348837209,0.0,0.023255813953488372,0.06976744186046512,0.20930232558139536,0.06976744186046512
parstriangularis-rh,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.07142857142857142
pericalcarine-lh,0.3064516129032258,0.0,0.03225806451612903,0.0,0.5483870967741935,0.04838709677419355,0.03225806451612903,0.03225806451612903
pericalcarine-rh,0.11627906976744186,0.0,0.046511627906976744,0.0,0.023255813953488372,0.6744186046511628,0.06976744186046512,0.06976744186046512
superiortemporal-lh,0.06896551724137931,0.0,0.20689655172413793,0.0,0.017241379310344827,0.06896551724137931,0.5862068965517241,0.05172413793103448
temporalpole-lh,0.10526315789473684,0.0,0.05263157894736842,0.0,0.02631578947368421,0.10526315789473684,0.07894736842105263,0.631578947368421
