,FT9,TP10,Fp2,AF7,FT7,TP7,AF8,AF4
FT9,0.4350282485875706,0.2711864406779661,0.2937853107344633,0.0,0.0,0.0,0.0,0.0
TP10,0.35766423357664234,0.4744525547445255,0.1678832116788321,0.0,0.0,0.0,0.0,0.0
Fp2,0.18726591760299627,0.07865168539325842,0.7265917602996255,0.003745318352059925,0.003745318352059925,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.5616438356164384,0.4383561643835616,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.48201438848920863,0.5179856115107914,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
