,entorhinal-rh,insula-rh,lateralorbitofrontal-lh,parahippocampal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.6221928665785997,0.03302509907529723,0.0726552179656539,0.08586525759577279,0.03302509907529723,0.0607661822985469,0.0726552179656539,0.019815059445178335
insula-rh,0.03138373751783167,0.5820256776034237,0.05563480741797432,0.05706134094151213,0.0,0.07417974322396577,0.07132667617689016,0.12838801711840228
lateralorbitofrontal-lh,0.08039492242595205,0.05782792665726375,0.5148095909732017,0.004231311706629055,0.15091678420310295,0.1156558533145275,0.023977433004231313,0.05218617771509168
parahippocampal-rh,0.12447257383966245,0.09282700421940929,0.010548523206751054,0.7088607594936709,0.016877637130801686,0.012658227848101266,0.0,0.03375527426160337
parsorbitalis-lh,0.052823315118397086,0.0,0.2222222222222222,0.014571948998178506,0.599271402550091,0.06375227686703097,0.023679417122040074,0.023679417122040074
rostralanteriorcingulate-lh,0.06543385490753911,0.07681365576102418,0.09957325746799431,0.01422475106685633,0.044096728307254626,0.5903271692745377,0.03556187766714083,0.07396870554765292
temporalpole-rh,0.09265734265734266,0.08916083916083917,0.02972027972027972,0.0,0.015734265734265736,0.045454545454545456,0.7272727272727273,0.0
transversetemporal-rh,0.020634920634920634,0.1126984126984127,0.05714285714285714,0.01904761904761905,0.023809523809523808,0.08571428571428572,0.0,0.680952380952381
