,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-lh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-rh,0.7731958762886598,0.11855670103092783,0.06529209621993128,0.0,0.01718213058419244,0.013745704467353952,0.0,0.012027491408934709
parahippocampal-lh,0.11611785095320624,0.6308492201039861,0.053726169844020795,0.0,0.06759098786828423,0.012131715771230503,0.0831889081455806,0.036395147313691506
parahippocampal-rh,0.06227106227106227,0.06227106227106227,0.5732600732600732,0.03296703296703297,0.1391941391941392,0.0,0.13003663003663005,0.0
parsorbitalis-lh,0.0,0.0,0.038181818181818185,0.7545454545454545,0.0,0.11636363636363636,0.05454545454545454,0.03636363636363636
parsorbitalis-rh,0.014285714285714285,0.09285714285714286,0.16666666666666666,0.0,0.5166666666666667,0.0,0.14761904761904762,0.06190476190476191
temporalpole-lh,0.016597510373443983,0.006224066390041493,0.0,0.14107883817427386,0.0,0.7987551867219918,0.006224066390041493,0.03112033195020747
temporalpole-rh,0.0,0.08029197080291971,0.12956204379562045,0.058394160583941604,0.10583941605839416,0.0018248175182481751,0.5821167883211679,0.041970802919708027
transversetemporal-rh,0.021912350597609563,0.037848605577689244,0.0,0.035856573705179286,0.037848605577689244,0.025896414342629483,0.04183266932270916,0.798804780876494
