,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-lh,temporalpole-rh
frontalpole-lh,0.5578947368421052,0.15394736842105264,0.009210526315789473,0.14605263157894738,0.09605263157894736,0.0,0.017105263157894738,0.019736842105263157
frontalpole-rh,0.1452020202020202,0.5050505050505051,0.04040404040404041,0.08838383838383838,0.20202020202020202,0.0,0.017676767676767676,0.0012626262626262627
insula-rh,0.012259194395796848,0.0647985989492119,0.6777583187390543,0.005253940455341506,0.07355516637478109,0.0647985989492119,0.043782837127845885,0.05779334500875657
medialorbitofrontal-lh,0.18085106382978725,0.11879432624113476,0.0070921985815602835,0.5851063829787234,0.07624113475177305,0.0,0.024822695035460994,0.0070921985815602835
medialorbitofrontal-rh,0.10825439783491204,0.21380243572395127,0.05277401894451962,0.06630581867388363,0.5047361299052774,0.0,0.016238159675236806,0.037889039242219216
parahippocampal-rh,0.0,0.0,0.0963855421686747,0.0,0.0,0.9036144578313253,0.0,0.0
parsorbitalis-lh,0.0457516339869281,0.034858387799564274,0.05664488017429194,0.02178649237472767,0.030501089324618737,0.0,0.7450980392156863,0.06535947712418301
temporalpole-rh,0.0210727969348659,0.0,0.06321839080459771,0.011494252873563218,0.05363984674329502,0.0,0.04597701149425287,0.8045977011494253
