,frontalpole-lh,lateraloccipital-rh,lingual-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.5876288659793815,0.10309278350515463,0.05154639175257732,0.0,0.15463917525773196,0.10309278350515463,0.0,0.0
lateraloccipital-rh,0.09615384615384616,0.4423076923076923,0.0,0.038461538461538464,0.16346153846153846,0.25961538461538464,0.0,0.0
lingual-rh,0.023622047244094488,0.0,0.5905511811023622,0.14173228346456693,0.2125984251968504,0.0,0.0,0.031496062992125984
parahippocampal-lh,0.0,0.045112781954887216,0.12030075187969924,0.6390977443609023,0.13533834586466165,0.06015037593984962,0.0,0.0
parahippocampal-rh,0.08888888888888889,0.09444444444444444,0.14444444444444443,0.08333333333333333,0.4444444444444444,0.08333333333333333,0.0,0.06111111111111111
pericalcarine-rh,0.09803921568627451,0.28431372549019607,0.0,0.058823529411764705,0.16666666666666666,0.39215686274509803,0.0,0.0
temporalpole-lh,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.9807692307692307,0.0
temporalpole-rh,0.0,0.0,0.02666666666666667,0.0,0.12,0.0,0.0,0.8533333333333334
