,entorhinal-lh,frontalpole-lh,lateralorbitofrontal-lh,parsorbitalis-lh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5902777777777778,0.1597222222222222,0.2152777777777778,0.0,0.0,0.034722222222222224,0.0,0.0
frontalpole-lh,0.13291139240506328,0.6455696202531646,0.17088607594936708,0.0,0.0,0.02531645569620253,0.02531645569620253,0.0
lateralorbitofrontal-lh,0.08455882352941177,0.09558823529411764,0.5294117647058824,0.11029411764705882,0.014705882352941176,0.14705882352941177,0.01838235294117647,0.0
parsorbitalis-lh,0.0,0.0,0.14285714285714285,0.6122448979591837,0.0663265306122449,0.02040816326530612,0.15816326530612246,0.0
parsorbitalis-rh,0.0,0.0,0.015384615384615385,0.11538461538461539,0.8692307692307693,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.02926829268292683,0.00975609756097561,0.18048780487804877,0.02926829268292683,0.00975609756097561,0.5658536585365853,0.17560975609756097,0.0
temporalpole-lh,0.0111731843575419,0.0111731843575419,0.0111731843575419,0.1787709497206704,0.0,0.20670391061452514,0.5810055865921788,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
