,cuneus-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parsorbitalis-lh,pericalcarine-rh,temporalpole-lh
cuneus-rh,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0
entorhinal-lh,0.0,0.32903225806451614,0.0,0.17419354838709677,0.07741935483870968,0.1935483870967742,0.0,0.22580645161290322
frontalpole-lh,0.0,0.0,0.7413793103448276,0.06896551724137931,0.017241379310344827,0.0,0.1724137931034483,0.0
frontalpole-rh,0.0,0.15862068965517243,0.041379310344827586,0.3586206896551724,0.1793103448275862,0.14482758620689656,0.04827586206896552,0.06896551724137931
medialorbitofrontal-lh,0.0,0.07633587786259542,0.03816793893129771,0.1984732824427481,0.3511450381679389,0.25190839694656486,0.030534351145038167,0.05343511450381679
parsorbitalis-lh,0.0,0.16477272727272727,0.0,0.11931818181818182,0.21022727272727273,0.36363636363636365,0.0,0.14204545454545456
pericalcarine-rh,0.0,0.0,0.15789473684210525,0.06578947368421052,0.02631578947368421,0.0,0.75,0.0
temporalpole-lh,0.0,0.26356589147286824,0.0,0.09302325581395349,0.06976744186046512,0.1937984496124031,0.0,0.3798449612403101
