,bankssts-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh
bankssts-lh,0.45161290322580644,0.25806451612903225,0.0,0.09032258064516129,0.025806451612903226,0.0,0.0,0.17419354838709677
entorhinal-lh,0.25161290322580643,0.6,0.0,0.0,0.0,0.0064516129032258064,0.0,0.14193548387096774
frontalpole-lh,0.0,0.0,0.5402298850574713,0.0,0.2413793103448276,0.21839080459770116,0.0,0.0
frontalpole-rh,0.07909604519774012,0.0,0.005649717514124294,0.7966101694915254,0.07909604519774012,0.011299435028248588,0.02824858757062147,0.0
medialorbitofrontal-lh,0.05,0.0,0.10625,0.1125,0.4875,0.24375,0.0,0.0
parahippocampal-rh,0.0,0.014925373134328358,0.07462686567164178,0.029850746268656716,0.19900497512437812,0.681592039800995,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.9607843137254902,0.0
temporalpole-lh,0.152317880794702,0.11920529801324503,0.0,0.0,0.0,0.0,0.0,0.7284768211920529
