,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parstriangularis-rh,pericalcarine-lh,pericalcarine-rh,posteriorcingulate-rh
caudalanteriorcingulate-lh,0.6610878661087866,0.08368200836820083,0.05439330543933055,0.0,0.10460251046025104,0.029288702928870293,0.06694560669456066,0.0
frontalpole-lh,0.046341463414634146,0.6317073170731707,0.2,0.03902439024390244,0.0024390243902439024,0.0024390243902439024,0.05609756097560976,0.02195121951219512
frontalpole-rh,0.026530612244897958,0.1469387755102041,0.5959183673469388,0.09183673469387756,0.0163265306122449,0.05510204081632653,0.022448979591836733,0.044897959183673466
parahippocampal-lh,0.0,0.038011695906432746,0.1286549707602339,0.6052631578947368,0.0,0.09649122807017543,0.05263157894736842,0.07894736842105263
parstriangularis-rh,0.07246376811594203,0.014492753623188406,0.034782608695652174,0.0,0.8347826086956521,0.03768115942028986,0.0,0.005797101449275362
pericalcarine-lh,0.016786570743405275,0.0,0.05275779376498801,0.05755395683453238,0.02158273381294964,0.6666666666666666,0.14148681055155876,0.04316546762589928
pericalcarine-rh,0.030456852791878174,0.06091370558375635,0.03299492385786802,0.04568527918781726,0.005076142131979695,0.15228426395939088,0.6700507614213198,0.0025380710659898475
posteriorcingulate-rh,0.0027397260273972603,0.019178082191780823,0.06575342465753424,0.07397260273972603,0.010958904109589041,0.06301369863013699,0.005479452054794521,0.7589041095890411
