,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,parsorbitalis-rh,parstriangularis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-rh,0.635036496350365,0.06569343065693431,0.0,0.11435523114355231,0.1070559610705596,0.06082725060827251,0.014598540145985401,0.0024330900243309003
frontalpole-lh,0.032567049808429116,0.5517241379310345,0.10153256704980843,0.15900383141762453,0.08045977011494253,0.0210727969348659,0.005747126436781609,0.04789272030651341
frontalpole-rh,0.005479452054794521,0.1643835616438356,0.6904109589041096,0.09315068493150686,0.0,0.0027397260273972603,0.0,0.043835616438356165
parsorbitalis-rh,0.07355516637478109,0.1628721541155867,0.0542907180385289,0.5359019264448336,0.1295971978984238,0.0017513134851138354,0.012259194395796848,0.0297723292469352
parstriangularis-rh,0.11549295774647887,0.16901408450704225,0.0,0.2140845070422535,0.43380281690140843,0.036619718309859155,0.0,0.030985915492957747
rostralanteriorcingulate-rh,0.0625,0.03869047619047619,0.02976190476190476,0.011904761904761904,0.050595238095238096,0.7767857142857143,0.0,0.02976190476190476
temporalpole-lh,0.03676470588235294,0.01838235294117647,0.0,0.03308823529411765,0.0,0.0,0.9117647058823529,0.0
temporalpole-rh,0.01020408163265306,0.06462585034013606,0.027210884353741496,0.06462585034013606,0.05102040816326531,0.034013605442176874,0.0,0.7482993197278912
