,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
inferiorparietal-rh,0.3157894736842105,0.0,0.0,0.34210526315789475,0.0,0.0,0.0,0.34210526315789475
parsopercularis-lh,0.0,0.3548387096774194,0.3709677419354839,0.0,0.12903225806451613,0.14516129032258066,0.0,0.0
postcentral-lh,0.0,0.12138728323699421,0.27167630057803466,0.09826589595375723,0.1791907514450867,0.19653179190751446,0.1329479768786127,0.0
postcentral-rh,0.09701492537313433,0.0,0.12686567164179105,0.2537313432835821,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.1417910447761194
superiorfrontal-rh,0.0,0.05673758865248227,0.22695035460992907,0.12056737588652482,0.2127659574468085,0.2198581560283688,0.16312056737588654,0.0
superiorparietal-lh,0.0,0.0625,0.22916666666666666,0.11805555555555555,0.20833333333333334,0.2222222222222222,0.1597222222222222,0.0
superiorparietal-rh,0.0,0.0,0.2169811320754717,0.16037735849056603,0.19811320754716982,0.2169811320754717,0.20754716981132076,0.0
supramarginal-rh,0.25,0.0,0.0,0.34615384615384615,0.0,0.0,0.0,0.40384615384615385
