,frontalpole-rh,insula-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.11956521739130435,0.13043478260869565,0.11956521739130435,0.13043478260869565,0.13043478260869565,0.11956521739130435,0.13043478260869565,0.11956521739130435
insula-rh,0.11578947368421053,0.15789473684210525,0.11578947368421053,0.12631578947368421,0.12631578947368421,0.11578947368421053,0.12631578947368421,0.11578947368421053
lateralorbitofrontal-lh,0.11956521739130435,0.13043478260869565,0.11956521739130435,0.13043478260869565,0.13043478260869565,0.11956521739130435,0.13043478260869565,0.11956521739130435
lateralorbitofrontal-rh,0.11827956989247312,0.13978494623655913,0.11827956989247312,0.12903225806451613,0.12903225806451613,0.11827956989247312,0.12903225806451613,0.11827956989247312
medialorbitofrontal-lh,0.11827956989247312,0.13978494623655913,0.11827956989247312,0.12903225806451613,0.12903225806451613,0.11827956989247312,0.12903225806451613,0.11827956989247312
medialorbitofrontal-rh,0.11956521739130435,0.13043478260869565,0.11956521739130435,0.13043478260869565,0.13043478260869565,0.11956521739130435,0.13043478260869565,0.11956521739130435
rostralanteriorcingulate-lh,0.11827956989247312,0.13978494623655913,0.11827956989247312,0.12903225806451613,0.12903225806451613,0.11827956989247312,0.12903225806451613,0.11827956989247312
rostralanteriorcingulate-rh,0.11956521739130435,0.13043478260869565,0.11956521739130435,0.13043478260869565,0.13043478260869565,0.11956521739130435,0.13043478260869565,0.11956521739130435
