,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,lateralorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
frontalpole-lh,0.7569721115537849,0.017264276228419653,0.0,0.0,0.055776892430278883,0.057104913678618856,0.0,0.11288180610889774
frontalpole-rh,0.018867924528301886,0.6758147512864494,0.017152658662092625,0.04631217838765009,0.09948542024013722,0.0,0.04288164665523156,0.09948542024013722
fusiform-rh,0.0,0.004708652148322542,0.3596233078281342,0.22660388463802236,0.007651559741024131,0.10771041789287816,0.2937021777516186,0.0
inferiortemporal-rh,0.0,0.012875536480686695,0.2458614347026364,0.3660331085223789,0.041079092581238506,0.06805640711220111,0.26180257510729615,0.004291845493562232
lateralorbitofrontal-rh,0.043043043043043044,0.05805805805805806,0.011011011011011011,0.06506506506506507,0.5405405405405406,0.0,0.07307307307307308,0.2092092092092092
parahippocampal-lh,0.04261106074342702,0.0,0.16047144152311876,0.09156844968268359,0.0,0.5485040797824116,0.15231187669990934,0.004533091568449683
parahippocampal-rh,0.0,0.011506849315068493,0.27835616438356164,0.22794520547945205,0.0410958904109589,0.09534246575342466,0.3457534246575342,0.0
temporalpole-rh,0.09765142150803462,0.07169344870210136,0.0,0.006180469715698393,0.24474660074165636,0.00865265760197775,0.0,0.5710754017305315
