,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.45662100456621,0.15003261578604044,0.08936725375081539,0.0,0.12915851272015655,0.10306588388780169,0.021526418786692758,0.0502283105022831
frontalpole-rh,0.13892529488859764,0.3669724770642202,0.04062909567496723,0.0,0.16710353866317168,0.2129750982961992,0.0491480996068152,0.024246395806028834
medialorbitofrontal-lh,0.11986301369863013,0.05821917808219178,0.4469178082191781,0.014554794520547944,0.25,0.018835616438356163,0.03767123287671233,0.05393835616438356
parahippocampal-rh,0.0,0.0,0.02051983584131327,0.7017783857729138,0.0,0.0,0.09575923392612859,0.18194254445964433
rostralanteriorcingulate-lh,0.12250332889480692,0.16977363515312915,0.1910785619174434,0.0,0.36884154460719043,0.1478029294274301,0.0,0.0
rostralanteriorcingulate-rh,0.10276399716513111,0.2289156626506024,0.014174344436569808,0.0,0.15804394046775336,0.4365698086463501,0.059532246633593196,0.0
temporalpole-lh,0.03567318757192175,0.08400460299194476,0.05063291139240506,0.08515535097813579,0.0,0.09205983889528194,0.5638665132336018,0.08860759493670886
temporalpole-rh,0.09495192307692307,0.04447115384615385,0.0733173076923077,0.1622596153846154,0.0,0.0,0.08774038461538461,0.5372596153846154
