,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.69,0.0,0.025555555555555557,0.0,0.056666666666666664,0.1111111111111111,0.10444444444444445,0.012222222222222223
frontalpole-rh,0.0,0.864244741873805,0.03824091778202677,0.022944550669216062,0.0,0.0,0.0745697896749522,0.0
fusiform-lh,0.018850987432675045,0.01615798922800718,0.4829443447037702,0.26840215439856374,0.018850987432675045,0.017055655296229804,0.04398563734290844,0.13375224416517056
parahippocampal-lh,0.0,0.012077294685990338,0.35507246376811596,0.5229468599033816,0.0,0.0,0.03985507246376811,0.07004830917874397
parahippocampal-rh,0.07022106631989597,0.0,0.02990897269180754,0.0,0.7009102730819246,0.11703511053315994,0.06762028608582575,0.014304291287386216
rostralanteriorcingulate-lh,0.11194833153928956,0.0,0.024757804090419805,0.0,0.09903121636167922,0.5769644779332616,0.13670613562970937,0.05059203444564048
rostralanteriorcingulate-rh,0.09064039408866995,0.042364532019704436,0.04433497536945813,0.02857142857142857,0.04729064039408867,0.11724137931034483,0.5497536945812808,0.07980295566502463
temporalpole-rh,0.00944386149003148,0.002098635886673662,0.1458551941238195,0.05456453305351522,0.00944386149003148,0.05141657922350472,0.08709338929695698,0.640083945435467
