,bankssts-lh,bankssts-rh,fusiform-rh,inferiorparietal-rh,lateraloccipital-rh,middletemporal-rh,temporalpole-rh,transversetemporal-lh
bankssts-lh,0.2222222222222222,0.09876543209876543,0.07407407407407407,0.1111111111111111,0.09876543209876543,0.09876543209876543,0.14814814814814814,0.14814814814814814
bankssts-rh,0.08108108108108109,0.1554054054054054,0.14864864864864866,0.16891891891891891,0.16216216216216217,0.13513513513513514,0.07432432432432433,0.07432432432432433
fusiform-rh,0.06578947368421052,0.16447368421052633,0.15789473684210525,0.17763157894736842,0.17763157894736842,0.13815789473684212,0.05921052631578947,0.05921052631578947
inferiorparietal-rh,0.07894736842105263,0.1513157894736842,0.14473684210526316,0.17763157894736842,0.16447368421052633,0.13157894736842105,0.07894736842105263,0.07236842105263158
lateraloccipital-rh,0.07947019867549669,0.152317880794702,0.1456953642384106,0.17880794701986755,0.16556291390728478,0.13245033112582782,0.0728476821192053,0.0728476821192053
middletemporal-rh,0.0873015873015873,0.15079365079365079,0.1349206349206349,0.15873015873015872,0.15079365079365079,0.15079365079365079,0.0873015873015873,0.07936507936507936
temporalpole-rh,0.14925373134328357,0.1044776119402985,0.07462686567164178,0.11940298507462686,0.1044776119402985,0.1044776119402985,0.26865671641791045,0.07462686567164178
transversetemporal-lh,0.2,0.10666666666666667,0.09333333333333334,0.10666666666666667,0.10666666666666667,0.10666666666666667,0.09333333333333334,0.18666666666666668
