,bankssts-lh,bankssts-rh,fusiform-rh,inferiorparietal-rh,lateraloccipital-rh,middletemporal-rh,temporalpole-rh,transversetemporal-lh
bankssts-lh,0.37037037037037035,0.07407407407407407,0.018518518518518517,0.05555555555555555,0.05555555555555555,0.09259259259259259,0.0,0.3333333333333333
bankssts-rh,0.04419889502762431,0.1712707182320442,0.12154696132596685,0.1712707182320442,0.15469613259668508,0.18232044198895028,0.10497237569060773,0.049723756906077346
fusiform-rh,0.015,0.15,0.17,0.165,0.165,0.16,0.155,0.02
inferiorparietal-rh,0.03571428571428571,0.1683673469387755,0.12755102040816327,0.17346938775510204,0.15816326530612246,0.1836734693877551,0.11224489795918367,0.04081632653061224
lateraloccipital-rh,0.030927835051546393,0.17525773195876287,0.12886597938144329,0.17525773195876287,0.15979381443298968,0.18041237113402062,0.1134020618556701,0.03608247422680412
middletemporal-rh,0.046153846153846156,0.16923076923076924,0.12307692307692308,0.16923076923076924,0.15384615384615385,0.1794871794871795,0.1076923076923077,0.05128205128205128
temporalpole-rh,0.01015228426395939,0.13705583756345177,0.19289340101522842,0.15228426395939088,0.15228426395939088,0.14720812182741116,0.19796954314720813,0.01015228426395939
transversetemporal-lh,0.3333333333333333,0.08333333333333333,0.016666666666666666,0.06666666666666667,0.05,0.1,0.0,0.35
