,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,parsorbitalis-lh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.45454545454545453,0.43356643356643354,0.0,0.11188811188811189,0.0,0.0,0.0,0.0
caudalanteriorcingulate-rh,0.4506172839506173,0.4567901234567901,0.0,0.09259259259259259,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.0,0.47305389221556887,0.0658682634730539,0.32335329341317365,0.005988023952095809,0.08383233532934131,0.04790419161676647
frontalpole-lh,0.05166051660516605,0.055350553505535055,0.02952029520295203,0.5424354243542435,0.08487084870848709,0.04428044280442804,0.12546125461254612,0.06642066420664207
frontalpole-rh,0.0,0.0,0.24034334763948498,0.09871244635193133,0.5708154506437768,0.0,0.07296137339055794,0.017167381974248927
parsorbitalis-lh,0.0,0.0,0.0,0.06299212598425197,0.0,0.7637795275590551,0.03937007874015748,0.13385826771653545
rostralanteriorcingulate-rh,0.0,0.0,0.04,0.18285714285714286,0.06857142857142857,0.04,0.56,0.10857142857142857
temporalpole-lh,0.0,0.0,0.029850746268656716,0.08955223880597014,0.007462686567164179,0.13432835820895522,0.11194029850746269,0.6268656716417911
