,bankssts-lh,bankssts-rh,fusiform-rh,inferiorparietal-rh,lateraloccipital-rh,middletemporal-rh,temporalpole-rh,transversetemporal-lh
bankssts-lh,0.42448979591836733,0.05714285714285714,0.0326530612244898,0.05714285714285714,0.053061224489795916,0.05714285714285714,0.04897959183673469,0.2693877551020408
bankssts-rh,0.054245283018867926,0.2028301886792453,0.125,0.14150943396226415,0.1650943396226415,0.1650943396226415,0.08962264150943396,0.05660377358490566
fusiform-rh,0.03747072599531616,0.16393442622950818,0.16393442622950818,0.1522248243559719,0.17096018735362997,0.1522248243559719,0.117096018735363,0.04215456674473068
inferiorparietal-rh,0.058355437665782495,0.16180371352785147,0.13527851458885942,0.17506631299734748,0.16180371352785147,0.15384615384615385,0.09018567639257294,0.0636604774535809
lateraloccipital-rh,0.0498812351543943,0.17339667458432304,0.13064133016627077,0.15676959619952494,0.17339667458432304,0.16864608076009502,0.09263657957244656,0.05463182897862233
middletemporal-rh,0.05641025641025641,0.1717948717948718,0.12307692307692308,0.14102564102564102,0.16666666666666666,0.18205128205128204,0.10256410256410256,0.05641025641025641
temporalpole-rh,0.037267080745341616,0.14285714285714285,0.16459627329192547,0.11801242236024845,0.14596273291925466,0.14906832298136646,0.2204968944099379,0.021739130434782608
transversetemporal-lh,0.2830188679245283,0.06792452830188679,0.045283018867924525,0.06415094339622641,0.06037735849056604,0.06037735849056604,0.026415094339622643,0.39245283018867927
