,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.04524886877828054,0.05128205128205128,0.0,0.0,0.013574660633484163,0.03770739064856712,0.02262443438914027,0.004524886877828055,0.042232277526395176,0.0015082956259426848,0.0030165912518853697,0.02262443438914027,0.027149321266968326,0.0,0.013574660633484163,0.021116138763197588,0.0,0.0,0.030165912518853696,0.013574660633484163,0.04524886877828054,0.01809954751131222,0.0,0.049773755656108594,0.0,0.0,0.0,0.0,0.02564102564102564,0.048265460030165915,0.0,0.0,0.03770739064856712,0.03619909502262444,0.02564102564102564,0.0015082956259426848,0.0,0.03167420814479638,0.0015082956259426848,0.0015082956259426848,0.0196078431372549,0.021116138763197588,0.021116138763197588,0.004524886877828055,0.0015082956259426848,0.048265460030165915,0.0,0.0,0.004524886877828055,0.0,0.0,0.0,0.048265460030165915,0.042232277526395176,0.042232277526395176,0.024132730015082957,0.0,0.0,0.049773755656108594,0.0,0.0,0.0
Fz,0.04551724137931035,0.05931034482758621,0.0,0.0,0.012413793103448275,0.03586206896551724,0.020689655172413793,0.004137931034482759,0.041379310344827586,0.002758620689655172,0.002758620689655172,0.020689655172413793,0.02482758620689655,0.001379310344827586,0.012413793103448275,0.019310344827586208,0.001379310344827586,0.0,0.027586206896551724,0.012413793103448275,0.044137931034482755,0.016551724137931035,0.0,0.05655172413793103,0.0,0.0,0.0,0.0,0.023448275862068966,0.05241379310344828,0.0,0.0,0.03586206896551724,0.034482758620689655,0.02482758620689655,0.002758620689655172,0.0,0.028965517241379312,0.002758620689655172,0.002758620689655172,0.01793103448275862,0.019310344827586208,0.019310344827586208,0.004137931034482759,0.002758620689655172,0.05379310344827586,0.001379310344827586,0.0,0.004137931034482759,0.0,0.001379310344827586,0.001379310344827586,0.0496551724137931,0.04,0.04,0.022068965517241378,0.001379310344827586,0.0,0.05103448275862069,0.0,0.0,0.0
F3,0.0,0.0,0.04745762711864407,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.04576271186440678,0.0,0.0,0.0,0.04406779661016949,0.0,0.0,0.04745762711864407,0.04406779661016949,0.0,0.0,0.0,0.0,0.04915254237288136,0.0,0.04406779661016949,0.03898305084745763,0.04576271186440678,0.04745762711864407,0.0,0.0,0.03898305084745763,0.03389830508474576,0.0,0.0,0.0,0.006779661016949152,0.013559322033898305,0.0,0.023728813559322035,0.030508474576271188,0.0,0.0,0.0,0.0,0.03389830508474576,0.0,0.006779661016949152,0.0,0.0,0.010169491525423728,0.0423728813559322,0.05084745762711865,0.0,0.0,0.0,0.0,0.04067796610169491,0.05084745762711865,0.0,0.04915254237288136,0.05084745762711865,0.04576271186440678
F7,0.0,0.0,0.04807692307692308,0.04326923076923077,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.04326923076923077,0.04326923076923077,0.0,0.0,0.0,0.0,0.04807692307692308,0.0,0.04326923076923077,0.04326923076923077,0.04807692307692308,0.04807692307692308,0.0,0.0,0.04807692307692308,0.038461538461538464,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.014423076923076924,0.02403846153846154,0.0,0.0,0.0,0.0,0.028846153846153848,0.0,0.0,0.0,0.0,0.019230769230769232,0.038461538461538464,0.04807692307692308,0.0,0.0,0.0,0.0,0.04326923076923077,0.04807692307692308,0.0,0.04807692307692308,0.04807692307692308,0.04807692307692308
FT9,0.033444816053511704,0.033444816053511704,0.0,0.0,0.026755852842809364,0.033444816053511704,0.033444816053511704,0.010033444816053512,0.033444816053511704,0.0,0.006688963210702341,0.030100334448160536,0.033444816053511704,0.0,0.026755852842809364,0.030100334448160536,0.0,0.0,0.033444816053511704,0.026755852842809364,0.033444816053511704,0.026755852842809364,0.0,0.033444816053511704,0.0,0.0,0.0,0.0,0.033444816053511704,0.033444816053511704,0.0,0.0,0.033444816053511704,0.033444816053511704,0.033444816053511704,0.0,0.0,0.033444816053511704,0.0,0.0,0.033444816053511704,0.030100334448160536,0.030100334448160536,0.010033444816053512,0.0,0.033444816053511704,0.0,0.0,0.010033444816053512,0.0,0.0,0.0,0.033444816053511704,0.033444816053511704,0.033444816053511704,0.033444816053511704,0.0,0.0,0.033444816053511704,0.0,0.0,0.0
FC5,0.04241435562805873,0.04404567699836868,0.0,0.0,0.01468189233278956,0.03915171288743882,0.024469820554649267,0.004893964110929853,0.040783034257748776,0.0016313213703099511,0.0032626427406199023,0.024469820554649267,0.02936378466557912,0.0,0.01468189233278956,0.022838499184339316,0.0,0.0,0.03262642740619902,0.01468189233278956,0.04404567699836868,0.01957585644371941,0.0,0.04404567699836868,0.0,0.0,0.0,0.0,0.02773246329526917,0.04241435562805873,0.0,0.0,0.040783034257748776,0.03915171288743882,0.02773246329526917,0.0016313213703099511,0.0,0.03425774877650897,0.0016313213703099511,0.0016313213703099511,0.021207177814029365,0.022838499184339316,0.022838499184339316,0.004893964110929853,0.0016313213703099511,0.04241435562805873,0.0,0.0,0.004893964110929853,0.0,0.0,0.0,0.04241435562805873,0.04404567699836868,0.04404567699836868,0.026101141924959218,0.0,0.0,0.04404567699836868,0.0,0.0,0.0
FC1,0.033860045146726865,0.03611738148984198,0.0,0.0,0.020316027088036117,0.033860045146726865,0.03160270880361174,0.006772009029345372,0.033860045146726865,0.002257336343115124,0.004514672686230248,0.03160270880361174,0.033860045146726865,0.0,0.020316027088036117,0.029345372460496615,0.0,0.0,0.033860045146726865,0.020316027088036117,0.03611738148984198,0.02708803611738149,0.0,0.03611738148984198,0.0,0.0,0.0,0.0,0.033860045146726865,0.033860045146726865,0.0,0.0,0.03611738148984198,0.03611738148984198,0.033860045146726865,0.002257336343115124,0.0,0.033860045146726865,0.002257336343115124,0.002257336343115124,0.029345372460496615,0.029345372460496615,0.029345372460496615,0.006772009029345372,0.002257336343115124,0.033860045146726865,0.0,0.0,0.006772009029345372,0.0,0.0,0.0,0.033860045146726865,0.03611738148984198,0.03611738148984198,0.033860045146726865,0.0,0.0,0.03611738148984198,0.0,0.0,0.0
C3,0.030534351145038167,0.030534351145038167,0.0,0.0,0.030534351145038167,0.030534351145038167,0.030534351145038167,0.022900763358778626,0.030534351145038167,0.0,0.015267175572519083,0.030534351145038167,0.030534351145038167,0.0,0.030534351145038167,0.030534351145038167,0.0,0.0,0.030534351145038167,0.030534351145038167,0.030534351145038167,0.030534351145038167,0.0,0.030534351145038167,0.0,0.0,0.0,0.0,0.030534351145038167,0.030534351145038167,0.0,0.0,0.030534351145038167,0.030534351145038167,0.030534351145038167,0.0,0.0,0.030534351145038167,0.0,0.0,0.030534351145038167,0.030534351145038167,0.030534351145038167,0.022900763358778626,0.0,0.030534351145038167,0.0,0.0,0.022900763358778626,0.0,0.0,0.0,0.030534351145038167,0.030534351145038167,0.030534351145038167,0.030534351145038167,0.0,0.0,0.030534351145038167,0.0,0.0,0.0
T7,0.045171339563862926,0.048286604361370715,0.0,0.0,0.014018691588785047,0.03894080996884735,0.02336448598130841,0.004672897196261682,0.04205607476635514,0.001557632398753894,0.003115264797507788,0.02336448598130841,0.028037383177570093,0.0,0.014018691588785047,0.021806853582554516,0.0,0.0,0.03115264797507788,0.014018691588785047,0.045171339563862926,0.018691588785046728,0.0,0.04672897196261682,0.0,0.0,0.0,0.0,0.0264797507788162,0.045171339563862926,0.0,0.0,0.03894080996884735,0.037383177570093455,0.0264797507788162,0.001557632398753894,0.0,0.03271028037383177,0.001557632398753894,0.001557632398753894,0.020249221183800622,0.021806853582554516,0.021806853582554516,0.004672897196261682,0.001557632398753894,0.045171339563862926,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.045171339563862926,0.04361370716510903,0.04361370716510903,0.024922118380062305,0.0,0.0,0.04672897196261682,0.0,0.0,0.0
TP9,0.0,0.0,0.04489164086687306,0.015479876160990712,0.0,0.0,0.0,0.0,0.0,0.047987616099071206,0.0,0.0,0.0,0.04489164086687306,0.0,0.0,0.04953560371517028,0.043343653250773995,0.0,0.0,0.0,0.0,0.047987616099071206,0.0,0.043343653250773995,0.03869969040247678,0.043343653250773995,0.04489164086687306,0.0,0.0,0.034055727554179564,0.032507739938080496,0.0,0.0,0.0015479876160990713,0.010835913312693499,0.01238390092879257,0.0,0.02631578947368421,0.032507739938080496,0.0,0.0,0.0,0.0,0.03560371517027864,0.0,0.010835913312693499,0.0,0.0,0.009287925696594427,0.043343653250773995,0.05263157894736842,0.0,0.0,0.0,0.0,0.04179566563467492,0.05108359133126935,0.0,0.047987616099071206,0.05108359133126935,0.04179566563467492
