,postcentral-lh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
postcentral-lh,0.22372881355932203,0.11186440677966102,0.08135593220338982,0.13559322033898305,0.12203389830508475,0.08135593220338982,0.1288135593220339,0.1152542372881356
postcentral-rh,0.11191335740072202,0.19855595667870035,0.1552346570397112,0.11191335740072202,0.061371841155234655,0.12274368231046931,0.1263537906137184,0.11191335740072202
precentral-rh,0.08888888888888889,0.17777777777777778,0.18518518518518517,0.11851851851851852,0.03333333333333333,0.14074074074074075,0.12962962962962962,0.1259259259259259
superiorfrontal-rh,0.14383561643835616,0.10273972602739725,0.10273972602739725,0.1952054794520548,0.06164383561643835,0.10616438356164383,0.1404109589041096,0.14726027397260275
superiorparietal-lh,0.1715686274509804,0.09313725490196079,0.05392156862745098,0.09803921568627451,0.28921568627450983,0.05392156862745098,0.1323529411764706,0.10784313725490197
superiorparietal-rh,0.09795918367346938,0.1469387755102041,0.1510204081632653,0.1346938775510204,0.036734693877551024,0.1510204081632653,0.13877551020408163,0.14285714285714285
superiortemporal-rh,0.11504424778761062,0.11209439528023599,0.10619469026548672,0.12684365781710916,0.07964601769911504,0.10619469026548672,0.20353982300884957,0.1504424778761062
supramarginal-rh,0.11447811447811448,0.10774410774410774,0.11447811447811448,0.1414141414141414,0.07407407407407407,0.11784511784511785,0.15824915824915825,0.1717171717171717
