,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.2833333333333333,0.0,0.016666666666666666,0.18333333333333332,0.25,0.23333333333333334,0.0,0.03333333333333333
parsopercularis-lh,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.24
parstriangularis-rh,0.10714285714285714,0.0,0.5714285714285714,0.0,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.0
rostralmiddlefrontal-rh,0.16071428571428573,0.0,0.0,0.4642857142857143,0.125,0.10714285714285714,0.07142857142857142,0.07142857142857142
superiorfrontal-lh,0.2222222222222222,0.0,0.0,0.14285714285714285,0.3333333333333333,0.30158730158730157,0.0,0.0
superiorfrontal-rh,0.2318840579710145,0.0,0.028985507246376812,0.10144927536231885,0.3188405797101449,0.3188405797101449,0.0,0.0
superiorparietal-rh,0.0,0.0,0.15,0.125,0.0,0.0,0.725,0.0
superiortemporal-rh,0.0,0.24242424242424243,0.0,0.06060606060606061,0.0,0.0,0.06060606060606061,0.6363636363636364
