,Fp1,TP10,T8,FT10,Fp2,AFz,CPz,FC4
Fp1,0.25320786997433703,0.029940119760479042,0.1497005988023952,0.12745936698032506,0.0,0.17023096663815226,0.1454234388366125,0.12403763900769889
TP10,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
T8,0.19093851132686085,0.0,0.19741100323624594,0.16936353829557713,0.0,0.08522114347357065,0.19201725997842503,0.1650485436893204
FT10,0.1819277108433735,0.0,0.19036144578313252,0.1891566265060241,0.0,0.06385542168674699,0.19036144578313252,0.18433734939759036
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AFz,0.2920353982300885,0.051622418879056046,0.11356932153392331,0.0752212389380531,0.0,0.2920353982300885,0.10619469026548672,0.06932153392330384
CPz,0.18838992332968238,0.0,0.19605695509309967,0.171960569550931,0.0,0.08105147864184009,0.1949616648411829,0.16757940854326397
FC4,0.1812577065351418,0.0,0.18988902589395806,0.18988902589395806,0.0,0.06041923551171394,0.18988902589395806,0.18865598027127004
